dataset,prec,recall,f1,pos-ex,neg-ex,theta,gt_level,time
transistor,0.000000,0.000000,0.000000,11,22792,0.300000,cell,63.010795
transistor,0.000000,0.000000,0.000000,11,22792,0.400000,cell,63.053630
transistor,0.000000,0.000000,0.000000,11,22792,0.500000,cell,63.096494
transistor,0.000000,0.000000,0.000000,11,22792,0.600000,cell,63.139285
transistor,0.000000,0.000000,0.000000,11,22792,0.700000,cell,63.182017
transistor,0.000000,0.000000,0.000000,11,22792,0.800000,cell,63.224728
transistor,0.000000,0.000000,0.000000,11,22792,0.900000,cell,63.267593
transistor,0.000000,0.000000,0.000000,11,22792,1.000000,cell,63.310272
cdr,0.060728,1.000000,0.114502,1035,18159,0.000000,span,12.989272
cdr,0.942940,0.559700,0.702448,1035,18159,0.100000,span,13.041439
cdr,0.000000,0.000000,0.000000,1035,18159,0.200000,span,13.071244
cdr,0.000000,0.000000,0.000000,1035,18159,0.300000,span,13.100961
cdr,0.000000,0.000000,0.000000,1035,18159,0.400000,span,13.130178
cdr,0.000000,0.000000,0.000000,1035,18159,0.500000,span,13.159950
cdr,0.000000,0.000000,0.000000,1035,18159,0.600000,span,13.189159
cdr,0.000000,0.000000,0.000000,1035,18159,0.700000,span,13.218858
cdr,0.000000,0.000000,0.000000,1035,18159,0.800000,span,13.248176
cdr,0.000000,0.000000,0.000000,1035,18159,0.900000,span,13.277844
cdr,0.000000,0.000000,0.000000,1035,18159,1.000000,span,13.307611
cdr,0.060728,1.000000,0.114502,1035,18159,0.000000,span,11.583553
cdr,0.942940,0.559700,0.702448,1035,18159,0.100000,span,11.636785
cdr,0.000000,0.000000,0.000000,1035,18159,0.200000,span,11.665605
cdr,0.000000,0.000000,0.000000,1035,18159,0.300000,span,11.695500
cdr,0.000000,0.000000,0.000000,1035,18159,0.400000,span,11.725345
cdr,0.000000,0.000000,0.000000,1035,18159,0.500000,span,11.754685
cdr,0.000000,0.000000,0.000000,1035,18159,0.600000,span,11.784153
cdr,0.000000,0.000000,0.000000,1035,18159,0.700000,span,11.813654
cdr,0.000000,0.000000,0.000000,1035,18159,0.800000,span,11.843360
cdr,0.000000,0.000000,0.000000,1035,18159,0.900000,span,11.873038
cdr,0.000000,0.000000,0.000000,1035,18159,1.000000,span,11.902396
cdr,0.060728,1.000000,0.114502,1035,18159,0.000000,span,8.944487
cdr,0.942940,0.559700,0.702448,1035,18159,0.100000,span,8.972946
cdr,0.000000,0.000000,0.000000,1035,18159,0.200000,span,9.000905
cdr,0.000000,0.000000,0.000000,1035,18159,0.300000,span,9.028510
cdr,0.000000,0.000000,0.000000,1035,18159,0.400000,span,9.054792
cdr,0.000000,0.000000,0.000000,1035,18159,0.500000,span,9.080783
cdr,0.000000,0.000000,0.000000,1035,18159,0.600000,span,9.106717
cdr,0.000000,0.000000,0.000000,1035,18159,0.700000,span,9.132707
cdr,0.000000,0.000000,0.000000,1035,18159,0.800000,span,9.158628
cdr,0.000000,0.000000,0.000000,1035,18159,0.900000,span,9.184614
cdr,0.000000,0.000000,0.000000,1035,18159,1.000000,span,9.210670
cdr,0.060728,1.000000,0.114502,1,17,0.000000,span,5.551758
cdr,0.596031,0.560129,0.577522,1,17,0.100000,span,5.580880
cdr,0.942940,0.559700,0.702448,1,17,0.200000,span,5.609159
cdr,0.942940,0.559700,0.702448,1,17,0.300000,span,5.637395
cdr,0.942940,0.559700,0.702448,1,17,0.400000,span,5.664329
cdr,0.942940,0.559700,0.702448,1,17,0.500000,span,5.691104
cdr,0.942940,0.559700,0.702448,1,17,0.600000,span,5.717806
cdr,0.942940,0.559700,0.702448,1,17,0.700000,span,5.744531
cdr,0.942940,0.559700,0.702448,1,17,0.800000,span,5.771229
cdr,0.000000,0.000000,0.000000,1,17,0.900000,span,5.797429
cdr,0.000000,0.000000,0.000000,1,17,1.000000,span,5.823268
cdr,0.060728,1.000000,0.114502,1,17,0.000000,span,5.108113
cdr,0.596031,0.560129,0.577522,1,17,0.100000,span,5.137202
cdr,0.942940,0.559700,0.702448,1,17,0.200000,span,5.165480
cdr,0.942940,0.559700,0.702448,1,17,0.300000,span,5.193789
cdr,0.942940,0.559700,0.702448,1,17,0.400000,span,5.220526
cdr,0.942940,0.559700,0.702448,1,17,0.500000,span,5.245890
cdr,0.942940,0.559700,0.702448,1,17,0.600000,span,5.271214
cdr,0.942940,0.559700,0.702448,1,17,0.700000,span,5.296555
cdr,0.942940,0.559700,0.702448,1,17,0.800000,span,5.321818
cdr,0.000000,0.000000,0.000000,1,17,0.900000,span,5.346595
cdr,0.000000,0.000000,0.000000,1,17,1.000000,span,5.371155
cdr,0.060728,1.000000,0.114502,1,17,0.000000,span,5.165656
cdr,0.942940,0.559700,0.702448,1,17,0.100000,span,5.195605
cdr,0.000000,0.000000,0.000000,1,17,0.200000,span,5.224737
cdr,0.000000,0.000000,0.000000,1,17,0.300000,span,5.253442
cdr,0.000000,0.000000,0.000000,1,17,0.400000,span,5.280694
cdr,0.000000,0.000000,0.000000,1,17,0.500000,span,5.306234
cdr,0.000000,0.000000,0.000000,1,17,0.600000,span,5.330697
cdr,0.000000,0.000000,0.000000,1,17,0.700000,span,5.355077
cdr,0.000000,0.000000,0.000000,1,17,0.800000,span,5.379397
cdr,0.000000,0.000000,0.000000,1,17,0.900000,span,5.404084
cdr,0.000000,0.000000,0.000000,1,17,1.000000,span,5.428415
cdr,0.060728,1.000000,0.114502,3,51,0.000000,span,5.724754
cdr,0.596031,0.560129,0.577522,3,51,0.100000,span,5.753943
cdr,0.942940,0.559700,0.702448,3,51,0.200000,span,5.782938
cdr,0.942940,0.559700,0.702448,3,51,0.300000,span,5.812055
cdr,0.942940,0.559700,0.702448,3,51,0.400000,span,5.839622
cdr,0.942940,0.559700,0.702448,3,51,0.500000,span,5.867195
cdr,0.942940,0.559700,0.702448,3,51,0.600000,span,5.894723
cdr,0.942940,0.559700,0.702448,3,51,0.700000,span,5.922285
cdr,0.942940,0.559700,0.702448,3,51,0.800000,span,5.949861
cdr,0.000000,0.000000,0.000000,3,51,0.900000,span,5.976678
cdr,0.000000,0.000000,0.000000,3,51,1.000000,span,6.003316
cdr,0.060728,1.000000,0.114502,3,51,0.000000,span,4.979311
cdr,0.271567,0.191640,0.224708,3,51,0.100000,span,5.008195
cdr,0.228942,0.022722,0.041342,3,51,0.200000,span,5.036309
cdr,0.228942,0.022722,0.041342,3,51,0.300000,span,5.064429
cdr,0.228942,0.022722,0.041342,3,51,0.400000,span,5.090503
cdr,0.228942,0.022722,0.041342,3,51,0.500000,span,5.115852
cdr,0.228942,0.022722,0.041342,3,51,0.600000,span,5.140684
cdr,0.228942,0.022722,0.041342,3,51,0.700000,span,5.165437
cdr,0.228942,0.022722,0.041342,3,51,0.800000,span,5.190204
cdr,0.000000,0.000000,0.000000,3,51,0.900000,span,5.215005
cdr,0.000000,0.000000,0.000000,3,51,1.000000,span,5.239550
cdr,0.060728,1.000000,0.114502,5,85,0.000000,span,5.359954
cdr,0.942940,0.559700,0.702448,5,85,0.100000,span,5.388300
cdr,0.000000,0.000000,0.000000,5,85,0.200000,span,5.416392
cdr,0.000000,0.000000,0.000000,5,85,0.300000,span,5.444176
cdr,0.000000,0.000000,0.000000,5,85,0.400000,span,5.470093
cdr,0.000000,0.000000,0.000000,5,85,0.500000,span,5.494679
cdr,0.000000,0.000000,0.000000,5,85,0.600000,span,5.519257
cdr,0.000000,0.000000,0.000000,5,85,0.700000,span,5.544154
cdr,0.000000,0.000000,0.000000,5,85,0.800000,span,5.568801
cdr,0.000000,0.000000,0.000000,5,85,0.900000,span,5.593583
cdr,0.000000,0.000000,0.000000,5,85,1.000000,span,5.618103
cdr,0.060728,1.000000,0.114502,5,85,0.000000,span,5.266454
cdr,0.000000,0.000000,0.000000,5,85,0.100000,span,5.294739
cdr,0.000000,0.000000,0.000000,5,85,0.200000,span,5.323441
cdr,0.000000,0.000000,0.000000,5,85,0.300000,span,5.351268
cdr,0.000000,0.000000,0.000000,5,85,0.400000,span,5.377347
cdr,0.000000,0.000000,0.000000,5,85,0.500000,span,5.402498
cdr,0.000000,0.000000,0.000000,5,85,0.600000,span,5.427645
cdr,0.000000,0.000000,0.000000,5,85,0.700000,span,5.452281
cdr,0.000000,0.000000,0.000000,5,85,0.800000,span,5.476708
cdr,0.000000,0.000000,0.000000,5,85,0.900000,span,5.501153
cdr,0.000000,0.000000,0.000000,5,85,1.000000,span,5.525752
cdr,0.060728,1.000000,0.114502,5,85,0.000000,span,5.726341
cdr,0.942940,0.559700,0.702448,5,85,0.100000,span,5.755091
cdr,0.000000,0.000000,0.000000,5,85,0.200000,span,5.783123
cdr,0.000000,0.000000,0.000000,5,85,0.300000,span,5.810619
cdr,0.000000,0.000000,0.000000,5,85,0.400000,span,5.837175
cdr,0.000000,0.000000,0.000000,5,85,0.500000,span,5.863726
cdr,0.000000,0.000000,0.000000,5,85,0.600000,span,5.890253
cdr,0.000000,0.000000,0.000000,5,85,0.700000,span,5.916825
cdr,0.000000,0.000000,0.000000,5,85,0.800000,span,5.943391
cdr,0.000000,0.000000,0.000000,5,85,0.900000,span,5.969980
cdr,0.000000,0.000000,0.000000,5,85,1.000000,span,5.996548
cdr,0.060728,1.000000,0.114502,7,119,0.000000,span,5.177340
cdr,0.759168,0.625723,0.686016,7,119,0.100000,span,5.207897
cdr,0.951220,0.008360,0.016575,7,119,0.200000,span,5.236983
cdr,0.951220,0.008360,0.016575,7,119,0.300000,span,5.265837
cdr,0.951220,0.008360,0.016575,7,119,0.400000,span,5.293203
cdr,0.951220,0.008360,0.016575,7,119,0.500000,span,5.318847
cdr,0.951220,0.008360,0.016575,7,119,0.600000,span,5.343485
cdr,0.951220,0.008360,0.016575,7,119,0.700000,span,5.368242
cdr,0.951220,0.008360,0.016575,7,119,0.800000,span,5.392903
cdr,0.000000,0.000000,0.000000,7,119,0.900000,span,5.417583
cdr,0.000000,0.000000,0.000000,7,119,1.000000,span,5.442209
cdr,0.060728,1.000000,0.114502,7,119,0.000000,span,5.274437
cdr,0.000000,0.000000,0.000000,7,119,0.100000,span,5.304145
cdr,0.000000,0.000000,0.000000,7,119,0.200000,span,5.333121
cdr,0.000000,0.000000,0.000000,7,119,0.300000,span,5.361855
cdr,0.000000,0.000000,0.000000,7,119,0.400000,span,5.388854
cdr,0.000000,0.000000,0.000000,7,119,0.500000,span,5.414064
cdr,0.000000,0.000000,0.000000,7,119,0.600000,span,5.438632
cdr,0.000000,0.000000,0.000000,7,119,0.700000,span,5.463051
cdr,0.000000,0.000000,0.000000,7,119,0.800000,span,5.487428
cdr,0.000000,0.000000,0.000000,7,119,0.900000,span,5.511778
cdr,0.000000,0.000000,0.000000,7,119,1.000000,span,5.536214
cdr,0.060728,1.000000,0.114502,7,119,0.000000,span,5.337336
cdr,0.942940,0.559700,0.702448,7,119,0.100000,span,5.367387
cdr,0.000000,0.000000,0.000000,7,119,0.200000,span,5.396985
cdr,0.000000,0.000000,0.000000,7,119,0.300000,span,5.425682
cdr,0.000000,0.000000,0.000000,7,119,0.400000,span,5.452431
cdr,0.000000,0.000000,0.000000,7,119,0.500000,span,5.477480
cdr,0.000000,0.000000,0.000000,7,119,0.600000,span,5.501931
cdr,0.000000,0.000000,0.000000,7,119,0.700000,span,5.526318
cdr,0.000000,0.000000,0.000000,7,119,0.800000,span,5.550745
cdr,0.000000,0.000000,0.000000,7,119,0.900000,span,5.575158
cdr,0.000000,0.000000,0.000000,7,119,1.000000,span,5.599570
cdr,0.060728,1.000000,0.114502,9,153,0.000000,span,5.597696
cdr,0.000000,0.000000,0.000000,9,153,0.100000,span,5.625254
cdr,0.000000,0.000000,0.000000,9,153,0.200000,span,5.652774
cdr,0.000000,0.000000,0.000000,9,153,0.300000,span,5.680077
cdr,0.000000,0.000000,0.000000,9,153,0.400000,span,5.706466
cdr,0.000000,0.000000,0.000000,9,153,0.500000,span,5.732887
cdr,0.000000,0.000000,0.000000,9,153,0.600000,span,5.759291
cdr,0.000000,0.000000,0.000000,9,153,0.700000,span,5.785678
cdr,0.000000,0.000000,0.000000,9,153,0.800000,span,5.812103
cdr,0.000000,0.000000,0.000000,9,153,0.900000,span,5.838476
cdr,0.000000,0.000000,0.000000,9,153,1.000000,span,5.864904
cdr,0.060728,1.000000,0.114502,9,153,0.000000,span,5.121711
cdr,0.942940,0.559700,0.702448,9,153,0.100000,span,5.149827
cdr,0.000000,0.000000,0.000000,9,153,0.200000,span,5.177230
cdr,0.000000,0.000000,0.000000,9,153,0.300000,span,5.204611
cdr,0.000000,0.000000,0.000000,9,153,0.400000,span,5.230721
cdr,0.000000,0.000000,0.000000,9,153,0.500000,span,5.255459
cdr,0.000000,0.000000,0.000000,9,153,0.600000,span,5.279706
cdr,0.000000,0.000000,0.000000,9,153,0.700000,span,5.303943
cdr,0.000000,0.000000,0.000000,9,153,0.800000,span,5.328171
cdr,0.000000,0.000000,0.000000,9,153,0.900000,span,5.352404
cdr,0.000000,0.000000,0.000000,9,153,1.000000,span,5.376619
cdr,0.060728,1.000000,0.114502,9,153,0.000000,span,5.113157
cdr,0.854504,0.565273,0.680428,9,153,0.100000,span,5.143198
cdr,1.000000,0.000429,0.000857,9,153,0.200000,span,5.172038
cdr,1.000000,0.000429,0.000857,9,153,0.300000,span,5.200652
cdr,1.000000,0.000429,0.000857,9,153,0.400000,span,5.227863
cdr,1.000000,0.000429,0.000857,9,153,0.500000,span,5.253397
cdr,1.000000,0.000429,0.000857,9,153,0.600000,span,5.277789
cdr,1.000000,0.000429,0.000857,9,153,0.700000,span,5.302179
cdr,1.000000,0.000429,0.000857,9,153,0.800000,span,5.326471
cdr,0.000000,0.000000,0.000000,9,153,0.900000,span,5.350997
cdr,0.000000,0.000000,0.000000,9,153,1.000000,span,5.375391
cdr,0.060728,1.000000,0.114502,11,187,0.000000,span,5.042420
cdr,0.000000,0.000000,0.000000,11,187,0.100000,span,5.069822
cdr,0.000000,0.000000,0.000000,11,187,0.200000,span,5.097107
cdr,0.000000,0.000000,0.000000,11,187,0.300000,span,5.124380
cdr,0.000000,0.000000,0.000000,11,187,0.400000,span,5.150444
cdr,0.000000,0.000000,0.000000,11,187,0.500000,span,5.175035
cdr,0.000000,0.000000,0.000000,11,187,0.600000,span,5.199358
cdr,0.000000,0.000000,0.000000,11,187,0.700000,span,5.223723
cdr,0.000000,0.000000,0.000000,11,187,0.800000,span,5.248089
cdr,0.000000,0.000000,0.000000,11,187,0.900000,span,5.272427
cdr,0.000000,0.000000,0.000000,11,187,1.000000,span,5.296823
cdr,0.060728,1.000000,0.114502,11,187,0.000000,span,5.830615
cdr,0.000000,0.000000,0.000000,11,187,0.100000,span,5.860308
cdr,0.000000,0.000000,0.000000,11,187,0.200000,span,5.889782
cdr,0.000000,0.000000,0.000000,11,187,0.300000,span,5.918982
cdr,0.000000,0.000000,0.000000,11,187,0.400000,span,5.946421
cdr,0.000000,0.000000,0.000000,11,187,0.500000,span,5.972578
cdr,0.000000,0.000000,0.000000,11,187,0.600000,span,5.998673
cdr,0.000000,0.000000,0.000000,11,187,0.700000,span,6.024793
cdr,0.000000,0.000000,0.000000,11,187,0.800000,span,6.050875
cdr,0.000000,0.000000,0.000000,11,187,0.900000,span,6.077063
cdr,0.000000,0.000000,0.000000,11,187,1.000000,span,6.103215
cdr,0.060728,1.000000,0.114502,11,187,0.000000,span,5.260672
cdr,0.000000,0.000000,0.000000,11,187,0.100000,span,5.288275
cdr,0.000000,0.000000,0.000000,11,187,0.200000,span,5.315522
cdr,0.000000,0.000000,0.000000,11,187,0.300000,span,5.342637
cdr,0.000000,0.000000,0.000000,11,187,0.400000,span,5.368832
cdr,0.000000,0.000000,0.000000,11,187,0.500000,span,5.394415
cdr,0.000000,0.000000,0.000000,11,187,0.600000,span,5.420081
cdr,0.000000,0.000000,0.000000,11,187,0.700000,span,5.445714
cdr,0.000000,0.000000,0.000000,11,187,0.800000,span,5.471377
cdr,0.000000,0.000000,0.000000,11,187,0.900000,span,5.497079
cdr,0.000000,0.000000,0.000000,11,187,1.000000,span,5.522751
transistor,0.000030,1.000000,0.000060,5,37323,0.000000,span,78.717355
transistor,0.000000,0.000000,0.000000,5,37323,0.100000,span,78.764614
transistor,0.000000,0.000000,0.000000,5,37323,0.200000,span,78.809874
transistor,0.000000,0.000000,0.000000,5,37323,0.300000,span,78.851741
transistor,0.000000,0.000000,0.000000,5,37323,0.400000,span,78.893484
transistor,0.000000,0.000000,0.000000,5,37323,0.500000,span,78.935279
transistor,0.000000,0.000000,0.000000,5,37323,0.600000,span,78.976985
transistor,0.000000,0.000000,0.000000,5,37323,0.700000,span,79.019408
transistor,0.000000,0.000000,0.000000,5,37323,0.800000,span,79.061171
transistor,0.000000,0.000000,0.000000,5,37323,0.900000,span,79.102909
transistor,0.000000,0.000000,0.000000,5,37323,1.000000,span,79.144617
transistor,0.000030,1.000000,0.000060,5,37323,0.000000,span,82.787777
transistor,0.000000,0.000000,0.000000,5,37323,0.100000,span,82.834749
transistor,0.000000,0.000000,0.000000,5,37323,0.200000,span,82.880263
transistor,0.000000,0.000000,0.000000,5,37323,0.300000,span,82.922983
transistor,0.000000,0.000000,0.000000,5,37323,0.400000,span,82.965626
transistor,0.000000,0.000000,0.000000,5,37323,0.500000,span,83.008285
transistor,0.000000,0.000000,0.000000,5,37323,0.600000,span,83.051017
transistor,0.000000,0.000000,0.000000,5,37323,0.700000,span,83.093666
transistor,0.000000,0.000000,0.000000,5,37323,0.800000,span,83.136329
transistor,0.000000,0.000000,0.000000,5,37323,0.900000,span,83.178997
transistor,0.000000,0.000000,0.000000,5,37323,1.000000,span,83.221663
transistor,0.000030,1.000000,0.000060,5,37323,0.000000,span,80.199078
transistor,0.000000,0.000000,0.000000,5,37323,0.100000,span,80.246027
transistor,0.000000,0.000000,0.000000,5,37323,0.200000,span,80.291140
transistor,0.000000,0.000000,0.000000,5,37323,0.300000,span,80.332793
transistor,0.000000,0.000000,0.000000,5,37323,0.400000,span,80.374267
transistor,0.000000,0.000000,0.000000,5,37323,0.500000,span,80.415733
transistor,0.000000,0.000000,0.000000,5,37323,0.600000,span,80.457190
transistor,0.000000,0.000000,0.000000,5,37323,0.700000,span,80.498697
transistor,0.000000,0.000000,0.000000,5,37323,0.800000,span,80.540126
transistor,0.000000,0.000000,0.000000,5,37323,0.900000,span,80.581557
transistor,0.000000,0.000000,0.000000,5,37323,1.000000,span,80.623093
transistor,0.000030,1.000000,0.000060,1,7464,0.000000,span,33.665254
transistor,0.000000,0.000000,0.000000,1,7464,0.100000,span,33.718013
transistor,0.000000,0.000000,0.000000,1,7464,0.200000,span,33.760581
transistor,0.000000,0.000000,0.000000,1,7464,0.300000,span,33.803082
transistor,0.000000,0.000000,0.000000,1,7464,0.400000,span,33.845582
transistor,0.000000,0.000000,0.000000,1,7464,0.500000,span,33.888077
transistor,0.000000,0.000000,0.000000,1,7464,0.600000,span,33.930607
transistor,0.000000,0.000000,0.000000,1,7464,0.700000,span,33.973085
transistor,0.000000,0.000000,0.000000,1,7464,0.800000,span,34.015541
transistor,0.000000,0.000000,0.000000,1,7464,0.900000,span,34.057998
transistor,0.000000,0.000000,0.000000,1,7464,1.000000,span,34.100497
transistor,0.000030,1.000000,0.000060,1,7464,0.000000,span,29.122810
transistor,0.000000,0.000000,0.000000,1,7464,0.100000,span,29.169627
transistor,0.000000,0.000000,0.000000,1,7464,0.200000,span,29.214654
transistor,0.000000,0.000000,0.000000,1,7464,0.300000,span,29.257071
transistor,0.000000,0.000000,0.000000,1,7464,0.400000,span,29.299727
transistor,0.000000,0.000000,0.000000,1,7464,0.500000,span,29.342233
transistor,0.000000,0.000000,0.000000,1,7464,0.600000,span,29.384659
transistor,0.000000,0.000000,0.000000,1,7464,0.700000,span,29.427112
transistor,0.000000,0.000000,0.000000,1,7464,0.800000,span,29.469553
transistor,0.000000,0.000000,0.000000,1,7464,0.900000,span,29.512028
transistor,0.000000,0.000000,0.000000,1,7464,1.000000,span,29.556197
transistor,0.000030,1.000000,0.000060,1,7464,0.000000,span,29.137257
transistor,0.000000,0.000000,0.000000,1,7464,0.100000,span,29.182114
transistor,0.000000,0.000000,0.000000,1,7464,0.200000,span,29.226319
transistor,0.000000,0.000000,0.000000,1,7464,0.300000,span,29.268692
transistor,0.000000,0.000000,0.000000,1,7464,0.400000,span,29.312028
transistor,0.000000,0.000000,0.000000,1,7464,0.500000,span,29.354449
transistor,0.000000,0.000000,0.000000,1,7464,0.600000,span,29.396788
transistor,0.000000,0.000000,0.000000,1,7464,0.700000,span,29.439132
transistor,0.000000,0.000000,0.000000,1,7464,0.800000,span,29.481537
transistor,0.000000,0.000000,0.000000,1,7464,0.900000,span,29.526925
transistor,0.000000,0.000000,0.000000,1,7464,1.000000,span,29.569677
transistor,0.000030,1.000000,0.000060,3,22392,0.000000,span,61.281272
transistor,0.000000,0.000000,0.000000,3,22392,0.100000,span,61.337572
transistor,0.000000,0.000000,0.000000,3,22392,0.200000,span,61.380084
transistor,0.000000,0.000000,0.000000,3,22392,0.300000,span,61.422694
transistor,0.000000,0.000000,0.000000,3,22392,0.400000,span,61.465266
transistor,0.000000,0.000000,0.000000,3,22392,0.500000,span,61.507749
transistor,0.000000,0.000000,0.000000,3,22392,0.600000,span,61.550226
transistor,0.000000,0.000000,0.000000,3,22392,0.700000,span,61.592737
transistor,0.000000,0.000000,0.000000,3,22392,0.800000,span,61.635260
transistor,0.000000,0.000000,0.000000,3,22392,0.900000,span,61.677801
transistor,0.000000,0.000000,0.000000,3,22392,1.000000,span,61.720336
transistor,0.000030,1.000000,0.000060,3,22392,0.000000,span,56.720834
transistor,0.000000,0.000000,0.000000,3,22392,0.100000,span,56.765367
transistor,0.000000,0.000000,0.000000,3,22392,0.200000,span,56.808787
transistor,0.000000,0.000000,0.000000,3,22392,0.300000,span,56.851469
transistor,0.000000,0.000000,0.000000,3,22392,0.400000,span,56.894176
transistor,0.000000,0.000000,0.000000,3,22392,0.500000,span,56.936910
transistor,0.000000,0.000000,0.000000,3,22392,0.600000,span,56.979757
transistor,0.000000,0.000000,0.000000,3,22392,0.700000,span,57.022506
transistor,0.000000,0.000000,0.000000,3,22392,0.800000,span,57.065148
transistor,0.000000,0.000000,0.000000,3,22392,0.900000,span,57.107834
transistor,0.000000,0.000000,0.000000,3,22392,1.000000,span,57.150453
transistor,0.000030,1.000000,0.000060,3,22392,0.000000,span,57.852335
transistor,0.000000,0.000000,0.000000,3,22392,0.100000,span,57.899304
transistor,0.000000,0.000000,0.000000,3,22392,0.200000,span,57.944657
transistor,0.000000,0.000000,0.000000,3,22392,0.300000,span,57.987309
transistor,0.000000,0.000000,0.000000,3,22392,0.400000,span,58.029920
transistor,0.000000,0.000000,0.000000,3,22392,0.500000,span,58.072517
transistor,0.000000,0.000000,0.000000,3,22392,0.600000,span,58.115153
transistor,0.000000,0.000000,0.000000,3,22392,0.700000,span,58.157810
transistor,0.000000,0.000000,0.000000,3,22392,0.800000,span,58.200517
transistor,0.000000,0.000000,0.000000,3,22392,0.900000,span,58.243089
transistor,0.000000,0.000000,0.000000,3,22392,1.000000,span,58.285733
transistor,0.000030,1.000000,0.000060,5,37320,0.000000,span,89.032976
transistor,0.000000,0.000000,0.000000,5,37320,0.100000,span,89.080401
transistor,0.000000,0.000000,0.000000,5,37320,0.200000,span,89.126219
transistor,0.000000,0.000000,0.000000,5,37320,0.300000,span,89.169223
transistor,0.000000,0.000000,0.000000,5,37320,0.400000,span,89.212231
transistor,0.000000,0.000000,0.000000,5,37320,0.500000,span,89.255823
transistor,0.000000,0.000000,0.000000,5,37320,0.600000,span,89.298883
transistor,0.000000,0.000000,0.000000,5,37320,0.700000,span,89.341872
transistor,0.000000,0.000000,0.000000,5,37320,0.800000,span,89.384845
transistor,0.000000,0.000000,0.000000,5,37320,0.900000,span,89.427851
transistor,0.000000,0.000000,0.000000,5,37320,1.000000,span,89.470810
transistor,0.000030,1.000000,0.000060,5,37320,0.000000,span,85.631906
transistor,0.000000,0.000000,0.000000,5,37320,0.100000,span,85.679045
transistor,0.000000,0.000000,0.000000,5,37320,0.200000,span,85.724554
transistor,0.000000,0.000000,0.000000,5,37320,0.300000,span,85.765839
transistor,0.000000,0.000000,0.000000,5,37320,0.400000,span,85.805370
transistor,0.000000,0.000000,0.000000,5,37320,0.500000,span,85.844877
transistor,0.000000,0.000000,0.000000,5,37320,0.600000,span,85.884373
transistor,0.000000,0.000000,0.000000,5,37320,0.700000,span,85.923934
transistor,0.000000,0.000000,0.000000,5,37320,0.800000,span,85.963451
transistor,0.000000,0.000000,0.000000,5,37320,0.900000,span,86.003027
transistor,0.000000,0.000000,0.000000,5,37320,1.000000,span,86.042773
transistor,0.000030,1.000000,0.000060,5,37320,0.000000,span,88.708854
transistor,0.000000,0.000000,0.000000,5,37320,0.100000,span,88.753707
transistor,0.000000,0.000000,0.000000,5,37320,0.200000,span,88.797840
transistor,0.000000,0.000000,0.000000,5,37320,0.300000,span,88.841826
transistor,0.000000,0.000000,0.000000,5,37320,0.400000,span,88.888082
transistor,0.000000,0.000000,0.000000,5,37320,0.500000,span,88.932378
transistor,0.000000,0.000000,0.000000,5,37320,0.600000,span,88.975055
transistor,0.000000,0.000000,0.000000,5,37320,0.700000,span,89.017806
transistor,0.000000,0.000000,0.000000,5,37320,0.800000,span,89.060962
transistor,0.000000,0.000000,0.000000,5,37320,0.900000,span,89.103684
transistor,0.000000,0.000000,0.000000,5,37320,1.000000,span,89.146354
Exceed positive examples in train set. Truncate to 5
transistor,0.000030,1.000000,0.000060,7,37320,0.000000,span,86.225354
transistor,0.000000,0.000000,0.000000,7,37320,0.100000,span,86.272376
transistor,0.000000,0.000000,0.000000,7,37320,0.200000,span,86.317565
transistor,0.000000,0.000000,0.000000,7,37320,0.300000,span,86.358783
transistor,0.000000,0.000000,0.000000,7,37320,0.400000,span,86.398480
transistor,0.000000,0.000000,0.000000,7,37320,0.500000,span,86.438168
transistor,0.000000,0.000000,0.000000,7,37320,0.600000,span,86.477839
transistor,0.000000,0.000000,0.000000,7,37320,0.700000,span,86.518567
transistor,0.000000,0.000000,0.000000,7,37320,0.800000,span,86.558335
transistor,0.000000,0.000000,0.000000,7,37320,0.900000,span,86.598038
transistor,0.000000,0.000000,0.000000,7,37320,1.000000,span,86.637862
Exceed positive examples in train set. Truncate to 5
transistor,0.000030,1.000000,0.000060,7,37320,0.000000,span,86.660018
transistor,0.000000,0.000000,0.000000,7,37320,0.100000,span,86.707168
transistor,0.000000,0.000000,0.000000,7,37320,0.200000,span,86.751395
transistor,0.000000,0.000000,0.000000,7,37320,0.300000,span,86.794063
transistor,0.000000,0.000000,0.000000,7,37320,0.400000,span,86.837050
transistor,0.000000,0.000000,0.000000,7,37320,0.500000,span,86.880008
transistor,0.000000,0.000000,0.000000,7,37320,0.600000,span,86.922684
transistor,0.000000,0.000000,0.000000,7,37320,0.700000,span,86.965329
transistor,0.000000,0.000000,0.000000,7,37320,0.800000,span,87.008057
transistor,0.000000,0.000000,0.000000,7,37320,0.900000,span,87.051999
transistor,0.000000,0.000000,0.000000,7,37320,1.000000,span,87.094685
Exceed positive examples in train set. Truncate to 5
transistor,0.000030,1.000000,0.000060,7,37320,0.000000,span,85.407864
transistor,0.000000,0.000000,0.000000,7,37320,0.100000,span,85.452825
transistor,0.000000,0.000000,0.000000,7,37320,0.200000,span,85.496079
transistor,0.000000,0.000000,0.000000,7,37320,0.300000,span,85.537690
transistor,0.000000,0.000000,0.000000,7,37320,0.400000,span,85.579239
transistor,0.000000,0.000000,0.000000,7,37320,0.500000,span,85.620811
transistor,0.000000,0.000000,0.000000,7,37320,0.600000,span,85.662465
transistor,0.000000,0.000000,0.000000,7,37320,0.700000,span,85.704028
